EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/file/sql/ERRMSG	5	38.5120	7.7024
wait/io/file/sql/dbopt	184	15.0763	0.0819
wait/io/file/sql/FRM	1365	14.2643	0.0104
wait/io/file/mysys/charset	3	9.5689	3.1896
wait/synch/sxlock/innodb/trx_purge_latch	45960	8.8261	0.0002
wait/synch/mutex/innodb/page_cleaner_mutex	35794	5.6003	0.0002
wait/synch/mutex/innodb/row_drop_list_mutex	3427	0.7019	0.0002
wait/synch/mutex/innodb/ibuf_mutex	2458	0.3860	0.0002
wait/io/file/sql/casetest	10	0.1808	0.0181
wait/io/file/mysys/cnf	5	0.1497	0.0299
wait/synch/mutex/innodb/innobase_share_mutex	334	0.1425	0.0004
wait/synch/sxlock/innodb/dict_table_stats	376	0.1248	0.0003
wait/io/file/sql/pid	3	0.0878	0.0293
wait/synch/mutex/innodb/recalc_pool_mutex	384	0.0684	0.0002
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0345	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	208	0.0274	0.0001
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0104	0.0001
wait/io/file/sql/global_ddl_log	2	0.0082	0.0041
wait/synch/mutex/innodb/thread_mutex	32	0.0033	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	58	0.0022	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	4	0.0008	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0001	0.0001
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	600284873	41650139.6120	0.0694
wait/io/file/innodb/innodb_data_file	70937587	22164777.4844	0.3125
wait/synch/sxlock/innodb/btr_search_latch	423727666	4190242.2524	0.0099
wait/synch/mutex/innodb/lock_mutex	632129460	556611.8687	0.0009
wait/synch/sxlock/innodb/index_tree_rw_lock	510850770	537374.8445	0.0011
wait/synch/sxlock/innodb/hash_table_locks	3670476305	428476.1420	0.0001
wait/lock/table/sql/handler	322531698	270577.9498	0.0008
wait/synch/mutex/innodb/log_sys_mutex	464713102	165963.4415	0.0004
wait/synch/mutex/innodb/fil_system_mutex	649620937	155187.6148	0.0002
wait/synch/sxlock/innodb/fil_space_latch	11313464	136950.6176	0.0121
wait/synch/mutex/innodb/buf_pool_mutex	556628141	129369.7367	0.0002
wait/synch/mutex/innodb/trx_mutex	3296065434	123330.2341	0.0000
wait/io/file/innodb/innodb_log_file	33759	100879.2446	2.9882
wait/synch/mutex/innodb/trx_sys_mutex	299624359	71315.1598	0.0002
wait/synch/mutex/innodb/log_sys_write_mutex	3735407	30862.3785	0.0083
wait/synch/mutex/innodb/buf_dblwr_mutex	16629276	25274.4572	0.0015
wait/synch/mutex/innodb/redo_rseg_mutex	62978794	20702.4973	0.0003
wait/synch/sxlock/innodb/dict_operation_lock	220560660	20668.3585	0.0001
wait/synch/mutex/innodb/sync_array_mutex	42268793	13009.4084	0.0003
wait/synch/mutex/innodb/trx_undo_mutex	158109123	6770.3517	0.0000
wait/synch/mutex/innodb/flush_list_mutex	80148857	6460.7988	0.0001
wait/synch/mutex/innodb/log_flush_order_mutex	46691759	5913.1917	0.0001
wait/synch/mutex/innodb/nvdimm_static_region_mutex	29320610	2335.1531	0.0001
wait/synch/sxlock/innodb/checkpoint_lock	708	2261.8614	3.1947
wait/synch/mutex/innodb/trx_pool_mutex	380	1271.4646	3.3460
wait/synch/mutex/innodb/dict_sys_mutex	5579645	1189.2622	0.0002
wait/synch/mutex/innodb/nvdimm_dynamic_region_mutex	10967361	686.1613	0.0001
wait/synch/mutex/innodb/srv_sys_mutex	8680361	591.5004	0.0001
wait/synch/mutex/innodb/lock_wait_mutex	169208	367.9110	0.0022
wait/synch/mutex/innodb/purge_sys_pq_mutex	1245529	130.1025	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	439800	92.3537	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	41.1116	0.0000
wait/io/file/sql/ERRMSG	5	38.5120	7.7024
wait/io/file/sql/dbopt	184	15.0763	0.0819
wait/io/file/sql/FRM	1365	14.2643	0.0104
wait/io/file/mysys/charset	3	9.5689	3.1896
wait/synch/sxlock/innodb/trx_purge_latch	46157	8.8751	0.0002
wait/synch/mutex/innodb/page_cleaner_mutex	35897	5.6073	0.0002
wait/synch/mutex/innodb/row_drop_list_mutex	3436	0.7034	0.0002
wait/synch/mutex/innodb/ibuf_mutex	2467	0.3876	0.0002
wait/io/file/sql/casetest	10	0.1808	0.0181
wait/io/file/mysys/cnf	5	0.1497	0.0299
wait/synch/mutex/innodb/innobase_share_mutex	334	0.1425	0.0004
wait/synch/sxlock/innodb/dict_table_stats	376	0.1248	0.0003
wait/io/file/sql/pid	3	0.0878	0.0293
wait/synch/mutex/innodb/recalc_pool_mutex	385	0.0685	0.0002
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0345	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	208	0.0274	0.0001
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0104	0.0001
wait/io/file/sql/global_ddl_log	2	0.0082	0.0041
wait/synch/mutex/innodb/thread_mutex	32	0.0033	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	58	0.0022	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	4	0.0008	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0001	0.0001
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	602361448	41833672.7596	0.0694
wait/io/file/innodb/innodb_data_file	71208775	22275743.0903	0.3128
wait/synch/sxlock/innodb/btr_search_latch	425242334	4200900.0759	0.0099
wait/synch/mutex/innodb/lock_mutex	634317431	559463.0354	0.0009
wait/synch/sxlock/innodb/index_tree_rw_lock	512611457	540160.3169	0.0011
wait/synch/sxlock/innodb/hash_table_locks	3683227190	429955.5620	0.0001
wait/lock/table/sql/handler	323647026	271516.6766	0.0008
wait/synch/mutex/innodb/log_sys_mutex	466332085	166472.2540	0.0004
wait/synch/mutex/innodb/fil_system_mutex	651952251	155780.3431	0.0002
wait/synch/sxlock/innodb/fil_space_latch	11351754	138014.9759	0.0122
wait/synch/mutex/innodb/buf_pool_mutex	558740471	129785.7442	0.0002
wait/synch/mutex/innodb/trx_mutex	3307464233	123761.5126	0.0000
wait/io/file/innodb/innodb_log_file	33793	101235.2916	2.9957
wait/synch/mutex/innodb/trx_sys_mutex	300661919	71530.0856	0.0002
wait/synch/mutex/innodb/log_sys_write_mutex	3757531	31009.5953	0.0083
wait/synch/mutex/innodb/buf_dblwr_mutex	16707583	25411.2475	0.0015
wait/synch/mutex/innodb/redo_rseg_mutex	63197203	20851.6398	0.0003
wait/synch/sxlock/innodb/dict_operation_lock	221323446	20736.6392	0.0001
wait/synch/mutex/innodb/sync_array_mutex	42406362	13043.0005	0.0003
wait/synch/mutex/innodb/trx_undo_mutex	158656547	6794.1424	0.0000
wait/synch/mutex/innodb/flush_list_mutex	80468664	6484.6027	0.0001
wait/synch/mutex/innodb/log_flush_order_mutex	46862684	5937.8270	0.0001
wait/synch/mutex/innodb/nvdimm_static_region_mutex	29422043	2342.6449	0.0001
wait/synch/sxlock/innodb/checkpoint_lock	710	2267.5960	3.1938
wait/synch/mutex/innodb/trx_pool_mutex	380	1271.4646	3.3460
wait/synch/mutex/innodb/dict_sys_mutex	5598410	1191.5961	0.0002
wait/synch/mutex/innodb/nvdimm_dynamic_region_mutex	11015176	689.1631	0.0001
wait/synch/mutex/innodb/srv_sys_mutex	8710633	593.5377	0.0001
wait/synch/mutex/innodb/lock_wait_mutex	169856	369.2016	0.0022
wait/synch/mutex/innodb/purge_sys_pq_mutex	1250283	130.5913	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	441054	92.5451	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	41.1116	0.0000
wait/io/file/sql/ERRMSG	5	38.5120	7.7024
wait/io/file/sql/dbopt	184	15.0763	0.0819
wait/io/file/sql/FRM	1365	14.2643	0.0104
wait/io/file/mysys/charset	3	9.5689	3.1896
wait/synch/sxlock/innodb/trx_purge_latch	46338	8.9140	0.0002
wait/synch/mutex/innodb/page_cleaner_mutex	36001	5.6179	0.0002
wait/synch/mutex/innodb/row_drop_list_mutex	3446	0.7052	0.0002
wait/synch/mutex/innodb/ibuf_mutex	2477	0.3892	0.0002
wait/io/file/sql/casetest	10	0.1808	0.0181
wait/io/file/mysys/cnf	5	0.1497	0.0299
wait/synch/mutex/innodb/innobase_share_mutex	334	0.1425	0.0004
wait/synch/sxlock/innodb/dict_table_stats	376	0.1248	0.0003
wait/io/file/sql/pid	3	0.0878	0.0293
wait/synch/mutex/innodb/recalc_pool_mutex	386	0.0687	0.0002
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0345	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	208	0.0274	0.0001
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0104	0.0001
wait/io/file/sql/global_ddl_log	2	0.0082	0.0041
wait/synch/mutex/innodb/thread_mutex	32	0.0033	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	58	0.0022	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	4	0.0008	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0001	0.0001
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	604506447	42013979.2463	0.0695
wait/io/file/innodb/innodb_data_file	71488009	22383215.8833	0.3131
wait/synch/sxlock/innodb/btr_search_latch	426811049	4210688.5655	0.0099
wait/synch/mutex/innodb/lock_mutex	636578368	561914.1284	0.0009
wait/synch/sxlock/innodb/index_tree_rw_lock	514430751	543135.5597	0.0011
wait/synch/sxlock/innodb/hash_table_locks	3696398870	431442.1114	0.0001
wait/lock/table/sql/handler	324800624	272468.2164	0.0008
wait/synch/mutex/innodb/log_sys_mutex	468004902	166952.2995	0.0004
wait/synch/mutex/innodb/fil_system_mutex	654358481	156357.4872	0.0002
wait/synch/sxlock/innodb/fil_space_latch	11391474	138854.3494	0.0122
wait/synch/mutex/innodb/buf_pool_mutex	560916675	130199.2534	0.0002
wait/synch/mutex/innodb/trx_mutex	3319258209	124198.6192	0.0000
wait/io/file/innodb/innodb_log_file	33830	101595.6314	3.0031
wait/synch/mutex/innodb/trx_sys_mutex	301734228	71754.6915	0.0002
wait/synch/mutex/innodb/log_sys_write_mutex	3779574	31270.8317	0.0083
wait/synch/mutex/innodb/buf_dblwr_mutex	16786545	25537.8420	0.0015
wait/synch/mutex/innodb/redo_rseg_mutex	63422276	20887.9837	0.0003
wait/synch/sxlock/innodb/dict_operation_lock	222113481	20805.4955	0.0001
wait/synch/mutex/innodb/sync_array_mutex	42545089	13074.9373	0.0003
wait/synch/mutex/innodb/trx_undo_mutex	159222499	6818.0687	0.0000
wait/synch/mutex/innodb/flush_list_mutex	80799619	6508.1644	0.0001
wait/synch/mutex/innodb/log_flush_order_mutex	47040456	5957.6671	0.0001
wait/synch/mutex/innodb/nvdimm_static_region_mutex	29526967	2350.2470	0.0001
wait/synch/sxlock/innodb/checkpoint_lock	714	2284.6458	3.1998
wait/synch/mutex/innodb/trx_pool_mutex	380	1271.4646	3.3460
wait/synch/mutex/innodb/dict_sys_mutex	5618576	1194.0034	0.0002
wait/synch/mutex/innodb/nvdimm_dynamic_region_mutex	11064783	692.1502	0.0001
wait/synch/mutex/innodb/srv_sys_mutex	8741736	595.5410	0.0001
wait/synch/mutex/innodb/lock_wait_mutex	170486	370.0913	0.0022
wait/synch/mutex/innodb/purge_sys_pq_mutex	1255880	131.1629	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	442354	92.7427	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	41.1116	0.0000
wait/io/file/sql/ERRMSG	5	38.5120	7.7024
wait/io/file/sql/dbopt	184	15.0763	0.0819
wait/io/file/sql/FRM	1365	14.2643	0.0104
wait/io/file/mysys/charset	3	9.5689	3.1896
wait/synch/sxlock/innodb/trx_purge_latch	46520	8.9464	0.0002
wait/synch/mutex/innodb/page_cleaner_mutex	36113	5.6267	0.0002
wait/synch/mutex/innodb/row_drop_list_mutex	3456	0.7066	0.0002
wait/synch/mutex/innodb/ibuf_mutex	2487	0.3907	0.0002
wait/io/file/sql/casetest	10	0.1808	0.0181
wait/io/file/mysys/cnf	5	0.1497	0.0299
wait/synch/mutex/innodb/innobase_share_mutex	334	0.1425	0.0004
wait/synch/sxlock/innodb/dict_table_stats	376	0.1248	0.0003
wait/io/file/sql/pid	3	0.0878	0.0293
wait/synch/mutex/innodb/recalc_pool_mutex	387	0.0689	0.0002
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0345	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	208	0.0274	0.0001
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0104	0.0001
wait/io/file/sql/global_ddl_log	2	0.0082	0.0041
wait/synch/mutex/innodb/thread_mutex	32	0.0033	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	58	0.0022	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	4	0.0008	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0001	0.0001
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	606759958	42187793.6710	0.0695
wait/io/file/innodb/innodb_data_file	71780659	22478786.6575	0.3132
wait/synch/sxlock/innodb/btr_search_latch	428440673	4223645.8736	0.0099
wait/synch/mutex/innodb/lock_mutex	638949995	564229.7951	0.0009
wait/synch/sxlock/innodb/index_tree_rw_lock	516352187	545566.6758	0.0011
wait/synch/sxlock/innodb/hash_table_locks	3710265303	433084.9614	0.0001
wait/lock/table/sql/handler	326010731	273490.9454	0.0008
wait/synch/mutex/innodb/log_sys_mutex	469760362	167524.3385	0.0004
wait/synch/mutex/innodb/fil_system_mutex	656880487	157014.0059	0.0002
wait/synch/sxlock/innodb/fil_space_latch	11432684	139584.1059	0.0122
wait/synch/mutex/innodb/buf_pool_mutex	563172743	130698.0047	0.0002
wait/synch/mutex/innodb/trx_mutex	3331624210	124664.6880	0.0000
wait/io/file/innodb/innodb_log_file	33864	101913.1498	3.0095
wait/synch/mutex/innodb/trx_sys_mutex	302859115	72005.1480	0.0002
wait/synch/mutex/innodb/log_sys_write_mutex	3801999	31457.7205	0.0083
wait/synch/mutex/innodb/buf_dblwr_mutex	16869994	25675.6335	0.0015
wait/synch/mutex/innodb/redo_rseg_mutex	63658878	21002.8961	0.0003
wait/synch/sxlock/innodb/dict_operation_lock	222941888	20880.4621	0.0001
wait/synch/mutex/innodb/sync_array_mutex	42700589	13118.4265	0.0003
wait/synch/mutex/innodb/trx_undo_mutex	159816671	6843.8028	0.0000
wait/synch/mutex/innodb/flush_list_mutex	81144013	6535.1063	0.0001
wait/synch/mutex/innodb/log_flush_order_mutex	47226606	5980.6340	0.0001
wait/synch/mutex/innodb/nvdimm_static_region_mutex	29636929	2359.0639	0.0001
wait/synch/sxlock/innodb/checkpoint_lock	716	2296.1314	3.2069
wait/synch/mutex/innodb/trx_pool_mutex	380	1271.4646	3.3460
wait/synch/mutex/innodb/dict_sys_mutex	5640655	1196.7210	0.0002
wait/synch/mutex/innodb/nvdimm_dynamic_region_mutex	11116621	695.3476	0.0001
wait/synch/mutex/innodb/srv_sys_mutex	8774240	597.9676	0.0001
wait/synch/mutex/innodb/lock_wait_mutex	171172	371.1650	0.0022
wait/synch/mutex/innodb/purge_sys_pq_mutex	1261111	131.7275	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	443668	92.9519	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	41.1116	0.0000
wait/io/file/sql/ERRMSG	5	38.5120	7.7024
wait/io/file/sql/dbopt	184	15.0763	0.0819
wait/io/file/sql/FRM	1365	14.2643	0.0104
wait/io/file/mysys/charset	3	9.5689	3.1896
wait/synch/sxlock/innodb/trx_purge_latch	46700	8.9874	0.0002
wait/synch/mutex/innodb/page_cleaner_mutex	36242	5.6343	0.0002
wait/synch/mutex/innodb/row_drop_list_mutex	3466	0.7089	0.0002
wait/synch/mutex/innodb/ibuf_mutex	2497	0.3921	0.0002
wait/io/file/sql/casetest	10	0.1808	0.0181
wait/io/file/mysys/cnf	5	0.1497	0.0299
wait/synch/mutex/innodb/innobase_share_mutex	334	0.1425	0.0004
wait/synch/sxlock/innodb/dict_table_stats	376	0.1248	0.0003
wait/io/file/sql/pid	3	0.0878	0.0293
wait/synch/mutex/innodb/recalc_pool_mutex	388	0.0690	0.0002
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0345	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	208	0.0274	0.0001
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0104	0.0001
wait/io/file/sql/global_ddl_log	2	0.0082	0.0041
wait/synch/mutex/innodb/thread_mutex	32	0.0033	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	58	0.0022	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	4	0.0008	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0001	0.0001
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	608830353	42368310.9827	0.0696
wait/io/file/innodb/innodb_data_file	72046810	22586600.5325	0.3135
wait/synch/sxlock/innodb/btr_search_latch	429948197	4233945.9797	0.0098
wait/synch/mutex/innodb/lock_mutex	641126677	567578.2380	0.0009
wait/synch/sxlock/innodb/index_tree_rw_lock	518102586	547915.9779	0.0011
wait/synch/sxlock/innodb/hash_table_locks	3722936840	434618.4437	0.0001
wait/lock/table/sql/handler	327122709	274452.9486	0.0008
wait/synch/mutex/innodb/log_sys_mutex	471370048	168030.3683	0.0004
wait/synch/mutex/innodb/fil_system_mutex	659187342	157617.4762	0.0002
wait/synch/sxlock/innodb/fil_space_latch	11470114	140383.6511	0.0122
wait/synch/mutex/innodb/buf_pool_mutex	565248726	131194.2763	0.0002
wait/synch/mutex/innodb/trx_mutex	3342986224	125106.8873	0.0000
wait/io/file/innodb/innodb_log_file	33898	102252.2975	3.0165
wait/synch/mutex/innodb/trx_sys_mutex	303892061	72224.9620	0.0002
wait/synch/mutex/innodb/log_sys_write_mutex	3822457	31634.8446	0.0083
wait/synch/mutex/innodb/buf_dblwr_mutex	16944940	25830.3561	0.0015
wait/synch/mutex/innodb/redo_rseg_mutex	63876010	21062.8025	0.0003
wait/synch/sxlock/innodb/dict_operation_lock	223701743	20951.2945	0.0001
wait/synch/mutex/innodb/sync_array_mutex	42837911	13152.8165	0.0003
wait/synch/mutex/innodb/trx_undo_mutex	160361491	6868.1528	0.0000
wait/synch/mutex/innodb/flush_list_mutex	81461514	6559.2390	0.0001
wait/synch/mutex/innodb/log_flush_order_mutex	47397231	6000.9123	0.0001
wait/synch/mutex/innodb/nvdimm_static_region_mutex	29737155	2366.7539	0.0001
wait/synch/sxlock/innodb/checkpoint_lock	720	2313.5067	3.2132
wait/synch/mutex/innodb/trx_pool_mutex	380	1271.4646	3.3460
wait/synch/mutex/innodb/dict_sys_mutex	5659166	1199.1921	0.0002
wait/synch/mutex/innodb/nvdimm_dynamic_region_mutex	11164240	698.3860	0.0001
wait/synch/mutex/innodb/srv_sys_mutex	8804540	599.8053	0.0001
wait/synch/mutex/innodb/lock_wait_mutex	171731	371.9076	0.0022
wait/synch/mutex/innodb/purge_sys_pq_mutex	1266435	132.2835	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	444907	93.1492	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	41.1116	0.0000
wait/io/file/sql/ERRMSG	5	38.5120	7.7024
wait/io/file/sql/dbopt	184	15.0763	0.0819
wait/io/file/sql/FRM	1365	14.2643	0.0104
wait/io/file/mysys/charset	3	9.5689	3.1896
wait/synch/sxlock/innodb/trx_purge_latch	46879	9.0337	0.0002
wait/synch/mutex/innodb/page_cleaner_mutex	36346	5.6401	0.0002
wait/synch/mutex/innodb/row_drop_list_mutex	3475	0.7110	0.0002
wait/synch/mutex/innodb/ibuf_mutex	2506	0.3939	0.0002
wait/io/file/sql/casetest	10	0.1808	0.0181
wait/io/file/mysys/cnf	5	0.1497	0.0299
wait/synch/mutex/innodb/innobase_share_mutex	334	0.1425	0.0004
wait/synch/sxlock/innodb/dict_table_stats	376	0.1248	0.0003
wait/io/file/sql/pid	3	0.0878	0.0293
wait/synch/mutex/innodb/recalc_pool_mutex	389	0.0691	0.0002
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0345	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	208	0.0274	0.0001
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0104	0.0001
wait/io/file/sql/global_ddl_log	2	0.0082	0.0041
wait/synch/mutex/innodb/thread_mutex	32	0.0033	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	59	0.0024	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	4	0.0008	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0001	0.0001
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	611022571	42544391.7199	0.0696
wait/io/file/innodb/innodb_data_file	72330452	22682136.4774	0.3136
wait/synch/sxlock/innodb/btr_search_latch	431536354	4245741.0917	0.0098
wait/synch/mutex/innodb/lock_mutex	643431397	569860.5949	0.0009
wait/synch/sxlock/innodb/index_tree_rw_lock	519964703	550753.0594	0.0011
wait/synch/sxlock/innodb/hash_table_locks	3736385133	436191.0540	0.0001
wait/lock/table/sql/handler	328299712	275441.0217	0.0008
wait/synch/mutex/innodb/log_sys_mutex	473075029	168581.1143	0.0004
wait/synch/mutex/innodb/fil_system_mutex	661635937	158263.5419	0.0002
wait/synch/sxlock/innodb/fil_space_latch	11510200	141390.0937	0.0123
wait/synch/mutex/innodb/buf_pool_mutex	567450803	131645.3578	0.0002
wait/synch/mutex/innodb/trx_mutex	3355013034	125558.9810	0.0000
wait/io/file/innodb/innodb_log_file	33934	102531.9837	3.0215
wait/synch/mutex/innodb/trx_sys_mutex	304985543	72488.7343	0.0002
wait/synch/mutex/innodb/log_sys_write_mutex	3845144	31864.6154	0.0083
wait/synch/mutex/innodb/buf_dblwr_mutex	17027023	25977.9125	0.0015
wait/synch/mutex/innodb/redo_rseg_mutex	64106012	21141.4930	0.0003
wait/synch/sxlock/innodb/dict_operation_lock	224506255	21024.0615	0.0001
wait/synch/mutex/innodb/sync_array_mutex	42986746	13190.4471	0.0003
wait/synch/mutex/innodb/trx_undo_mutex	160938712	6893.1069	0.0000
wait/synch/mutex/innodb/flush_list_mutex	81798267	6583.9368	0.0001
wait/synch/mutex/innodb/log_flush_order_mutex	47578241	6022.5645	0.0001
wait/synch/mutex/innodb/nvdimm_static_region_mutex	29843957	2374.8810	0.0001
wait/synch/sxlock/innodb/checkpoint_lock	722	2319.2386	3.2122
wait/synch/mutex/innodb/trx_pool_mutex	380	1271.4646	3.3460
wait/synch/mutex/innodb/dict_sys_mutex	5679562	1201.7438	0.0002
wait/synch/mutex/innodb/nvdimm_dynamic_region_mutex	11214603	701.4484	0.0001
wait/synch/mutex/innodb/srv_sys_mutex	8836299	602.1177	0.0001
wait/synch/mutex/innodb/lock_wait_mutex	172337	373.2824	0.0022
wait/synch/mutex/innodb/purge_sys_pq_mutex	1271811	132.8224	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	446210	93.3841	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	41.1116	0.0000
wait/io/file/sql/ERRMSG	5	38.5120	7.7024
wait/io/file/sql/dbopt	184	15.0763	0.0819
wait/io/file/sql/FRM	1365	14.2643	0.0104
wait/io/file/mysys/charset	3	9.5689	3.1896
wait/synch/sxlock/innodb/trx_purge_latch	47052	9.0650	0.0002
wait/synch/mutex/innodb/page_cleaner_mutex	36475	5.6496	0.0002
wait/synch/mutex/innodb/row_drop_list_mutex	3485	0.7127	0.0002
wait/synch/mutex/innodb/ibuf_mutex	2516	0.3955	0.0002
wait/io/file/sql/casetest	10	0.1808	0.0181
wait/io/file/mysys/cnf	5	0.1497	0.0299
wait/synch/mutex/innodb/innobase_share_mutex	334	0.1425	0.0004
wait/synch/sxlock/innodb/dict_table_stats	376	0.1248	0.0003
wait/io/file/sql/pid	3	0.0878	0.0293
wait/synch/mutex/innodb/recalc_pool_mutex	390	0.0692	0.0002
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0345	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	208	0.0274	0.0001
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0104	0.0001
wait/io/file/sql/global_ddl_log	2	0.0082	0.0041
wait/synch/mutex/innodb/thread_mutex	32	0.0033	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	59	0.0024	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	4	0.0008	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0001	0.0001
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	613124111	42726086.1466	0.0697
wait/io/file/innodb/innodb_data_file	72600366	22790856.5086	0.3139
